0.000000000000000000e+00
-2.260044419899999923e-04
-5.650029789899999565e-04
-1.073457062700000023e-03
-1.835954455000000018e-03
-2.978999033699999792e-03
-4.691014931499999825e-03
-7.250015040099999988e-03
-1.105711511799999970e-02
-1.480946814000000042e-02
-1.848777773100000049e-02
-1.893863023500000006e-02
-2.310845350200000162e-02
-2.711679002200000077e-02
-2.768648997199999948e-02
-3.146930979100000247e-02
-3.502239671099999924e-02
-3.555204470000000033e-02
-3.879708431400000213e-02
-4.174056346599999689e-02
-4.434658885599999933e-02
-4.657856973399999989e-02
-4.728607473199999967e-02
-4.894607207699999685e-02
-5.013798131999999685e-02
-5.081673638800000142e-02
-5.093471357599999721e-02
-5.076460003299999857e-02
-4.994201196100000323e-02
-4.842680182899999908e-02
-4.767401075600000149e-02
-4.512484128199999861e-02
-4.176361805099999824e-02
-3.959374830600000117e-02
-3.494404425699999817e-02
-2.946452664900000087e-02
-2.322788894099999876e-02
-1.635363654500000125e-02
-9.010253299899999985e-03
-1.402423644500000108e-03
1.560876031500000095e-06
7.628280733000000410e-03
1.503353083300000038e-02
2.200496923000000091e-02
2.836764909999999959e-02
3.399281147299999806e-02
3.880373574100000333e-02
4.277207769000000021e-02
4.590717460399999783e-02
4.767432041599999754e-02
4.946018926000000232e-02
5.053534274799999920e-02
5.095196505900000117e-02
5.076320271899999875e-02
5.001950639299999890e-02
4.876816161400000099e-02
4.705335029200000130e-02
4.491646132000000347e-02
4.239649216500000067e-02
3.953045818400000022e-02
3.635376968699999961e-02
3.290056071999999943e-02
2.920396611299999959e-02
2.529634956399999871e-02
2.120948829999999910e-02
1.697472076999999996e-02
1.262306390100000064e-02
8.185306092300000808e-03
3.692081653500000043e-03
1.174022484400000026e-04
